MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
SC20,RL,4.795790545596741,9.51,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.3862943611198906,7.585281078639126,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.37989735354046,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,7.239214973779806,7.239214973779806,GasA,Gd,Y,SBrkr,7.239214973779806,0.0,0.0,7.239214973779806,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,TA,1.791759469228055,Maj2,1.0986122886681098,TA,Attchd,1968.0,RFn,2.0,576.0,TA,TA,Y,0.0,0.0,5.484796933490655,0.0,0.0,0.0,None,None,None,0.0,Jul,2009,WD,Normal,87290.51
SC85,RL,4.51085950651685,9.21,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,1.791759469228055,7.587310506022615,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,6.825460036255307,Rec,5.198497031265826,3.6635616461296463,7.037905963447182,GasA,TA,Y,SBrkr,7.074963197966044,0.0,0.0,7.074963197966044,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0.0,0.0,5.198497031265826,0.0,0.0,0.0,None,MnPrv,None,0.0,Apr,2008,WD,Normal,159901.62
SC20,RL,3.912023005428146,9.95,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,1.791759469228055,7.603897968521881,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,7.451241684987676,Unf,0.0,5.877735781779639,7.639161171659173,GasA,Ex,Y,SBrkr,7.648739788956242,0.0,0.0,7.648739788956242,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,Ex,2.19722457733622,Typ,0.6931471805599453,Ex,Attchd,2005.0,Fin,3.0,1134.0,TA,TA,Y,5.262690188904886,5.5909869805108565,0.0,0.0,0.0,0.0,None,None,None,0.0,Jan,2006,New,Partial,129019.93
SC60,RL,4.672828834461906,9.32,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,1.791759469228055,7.601402334583733,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.713572066704308,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.249215057114389,7.249215057114389,GasA,Ex,Y,SBrkr,7.282761179605593,6.180016653652572,0.0,7.5688956634069955,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,Y,5.241747015059643,4.8283137373023015,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2006,WD,Normal,152578.86
SC60,RL,4.757032535297338,9.82,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.583756300707112,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,4.736198448394496,TA,Gd,CBlock,Gd,TA,No,LwQ,5.236441962829949,Rec,6.584791392385716,4.718498871295094,6.92951677076365,GasA,TA,Y,SBrkr,7.290292882446597,6.82001636467413,0.0,7.7752758464868625,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,2.079441541679836,Sev,0.6931471805599453,Po,CarPort,1965.0,Unf,2.0,596.0,TA,TA,Y,0.0,5.583496308781699,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2007,WD,Abnorml,148954.23
SC20,RL,4.189654742026425,9.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,1.791759469228055,7.598399329323964,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.556828061699537,TA,TA,PConc,Gd,TA,No,GLQ,7.037905963447182,Unf,0.0,5.602118820879701,7.25063551189868,GasA,Ex,Y,SBrkr,7.426549072397305,0.0,0.0,7.426549072397305,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Fa,Attchd,1994.0,RFn,2.0,575.0,TA,TA,Y,5.41610040220442,3.7612001156935615,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2008,WD,Normal,127444.94
SC20,RL,4.416428061391214,9.56,Pave,None,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.579167967396076,1987,Gable,CompShg,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.8966943316227125,Unf,0.0,5.303304908059076,7.080867896690782,GasA,Gd,Y,SBrkr,7.271008538280992,0.0,0.0,7.271008538280992,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Min2,0.6931471805599453,TA,Detchd,1999.0,Unf,2.0,576.0,TA,TA,Y,5.720311776607412,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2006,WD,Normal,97751.96
SC30,RL,4.394449154672439,9.36,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,1.791759469228055,7.56164174558878,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.55250788703459,6.55250788703459,GasA,Ex,Y,SBrkr,7.074116816197362,0.0,0.0,7.074116816197362,0.0,0.0,1,0.0,2,0.6931471805599453,Fa,1.791759469228055,Typ,0.6931471805599453,Gd,Detchd,1922.0,Unf,1.0,252.0,TA,Fa,Y,0.0,0.0,4.219507705176107,0.0,0.0,0.0,None,None,None,0.0,Jul,2006,WD,Normal,144448.84
SC60,RL,4.174387269895637,9.06,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,1.791759469228055,7.603897968521881,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.267858159063328,Unf,0.0,6.302618975744905,6.6052979209482015,GasA,Ex,Y,SBrkr,6.6052979209482015,6.6052979209482015,0.0,7.29776828253138,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,4.61512051684126,3.58351893845611,0.0,0.0,0.0,0.0,None,None,None,0.0,Feb,2009,WD,Normal,145676.27
SC70,RH,4.007333185232471,8.8,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,1.9459101490553128,7.563200592358071,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,6.313548046277095,Unf,0.0,4.804021044733257,6.511745329644728,GasA,TA,N,SBrkr,6.548219102762372,6.511745329644728,0.0,7.222566018822171,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,4.997212273764115,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2009,WD,Normal,113341.93
SC20,RL,4.5217885770490405,9.33,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,1.9459101490553128,7.589841512182657,1977,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,6.643789733147672,Unf,0.0,6.091309882077698,7.097548850614793,GasA,TA,Y,SBrkr,7.097548850614793,0.0,0.0,7.097548850614793,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.6931471805599453,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,5.293304824724492,3.7612001156935615,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,121873.875
SC20,RL,4.709530201312334,9.58,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,2.079441541679836,7.579678823090456,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,4.672828834461906,TA,TA,PConc,TA,TA,No,GLQ,7.079184394609668,Unf,0.0,5.676753802268282,7.298445101508147,GasA,Ex,Y,SBrkr,7.517520850603031,0.0,0.0,7.517520850603031,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,1.0986122886681098,TA,Attchd,1957.0,Fin,2.0,416.0,TA,TA,Y,0.0,4.477336814478207,0.0,0.0,5.303304908059076,0.0,None,None,None,0.0,Jun,2007,WD,Normal,117563.76
SC20,RL,4.394449154672439,9.13,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1.9459101490553128,7.583756300707112,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.794586580876499,Unf,0.0,5.501258210544727,7.036148493750536,GasA,TA,Y,SBrkr,7.036148493750536,0.0,0.0,7.036148493750536,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Gd,Attchd,1965.0,RFn,1.0,384.0,TA,TA,Y,6.056784013228625,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2008,WD,Normal,88113.77
SC160,RL,3.218875824868201,7.74,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,1.9459101490553128,7.590346945602565,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.7430031878094825,Unf,0.0,6.300785794663244,6.752270376141742,GasA,TA,Y,SBrkr,6.752270376141742,6.375024819828097,0.0,7.273786317844895,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,TA,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,3.367295829986474,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2009,WD,Normal,74670.09
SC70,RM,4.110873864173311,9.17,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,1.0986122886681098,7.550135342488429,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,6.999422467507961,6.999422467507961,GasW,Fa,N,SBrkr,6.999422467507961,6.522092798170152,0.0,7.4815557019095165,0.6931471805599453,0.0,2,0.0,4,1.0986122886681098,TA,2.19722457733622,Min2,0.0,Missing,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0.0,0.0,4.51085950651685,0.0,0.0,0.0,None,None,None,0.0,May,2006,WD,Normal,114735.14
SC30,RL,3.970291913552122,9.11,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,2.19722457733622,7.562681246721884,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.645090969505644,6.645090969505644,GasA,Ex,Y,SBrkr,6.675823221634848,0.0,0.0,6.675823221634848,0.0,0.0,1,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,Missing,Detchd,1924.0,Unf,1.0,240.0,Fa,Fa,N,5.75890177387728,0.0,4.795790545596741,0.0,0.0,0.0,None,None,None,0.0,May,2009,WD,Normal,133283.52
SC20,RL,4.394449154672439,9.38,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,1.791759469228055,7.605392364814935,2008,Hip,CompShg,VinylSd,VinylSd,Stone,6.142037405587356,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,7.624130585661289,7.624130585661289,GasA,Ex,Y,SBrkr,7.624130585661289,0.0,0.0,7.624130585661289,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2008.0,Fin,3.0,834.0,TA,TA,Y,5.777652323222656,4.418840607796598,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2009,New,Partial,151976.55
SC20,RL,4.268297869345539,9.2,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1.791759469228055,7.581719640125308,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.060443010546419,TA,TA,CBlock,TA,TA,No,Rec,6.71901315438526,Unf,0.0,5.087596335232384,6.8966943316227125,GasA,TA,Y,SBrkr,6.8966943316227125,0.0,0.0,6.8966943316227125,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2007,WD,Normal,139783.88
SC120,RL,3.9318256327243257,8.99,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1.791759469228055,7.591357046698551,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.298949246855942,BLQ,4.787491742782046,5.568344503761097,6.828712071641684,GasA,TA,Y,SBrkr,6.828712071641684,0.0,0.0,6.828712071641684,0.0,0.0,2,0.0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1980.0,RFn,1.0,264.0,TA,TA,Y,4.394449154672439,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2010,WD,Normal,145537.55
SC50,RH,4.02535169073515,8.41,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,1.791759469228055,7.566828479208331,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,5.209486152841421,Unf,0.0,6.416732282512326,6.677083461247136,GasA,Ex,Y,SBrkr,6.744059186311348,6.511745329644728,0.0,7.327123292259293,0.0,0.0,1,0.0,3,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,1968.0,Unf,1.0,281.0,TA,TA,Y,0.0,0.0,4.04305126783455,0.0,0.0,0.0,None,None,None,0.0,Jul,2009,WD,Abnorml,130098.32
SC120,RL,3.784189633918261,7.97,Pave,None,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,1.791759469228055,7.599401333415815,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,6.911747300251674,Unf,0.0,5.666426688112432,7.163946684342547,GasA,Ex,Y,SBrkr,7.163946684342547,0.0,0.0,7.163946684342547,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,1996.0,Unf,2.0,431.0,TA,TA,Y,5.730099782973574,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Nov,2008,WD,Normal,145511.11
SC20,RL,4.51085950651685,9.33,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,1.791759469228055,7.602401335665818,2002,Hip,CompShg,VinylSd,VinylSd,Stone,5.375278407684165,Gd,TA,PConc,Gd,TA,Av,GLQ,6.966024187106113,Unf,0.0,6.342121418721152,7.394493107219038,GasA,Ex,Y,SBrkr,7.419979923661835,0.0,0.0,7.419979923661835,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,TA,Attchd,2002.0,Fin,3.0,702.0,TA,TA,Y,5.552959584921617,3.828641396489095,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2007,WD,Normal,114758.83
SC60,RL,4.07753744390572,9.73,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.6004023345004,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.4339872044851463,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.086737934510577,7.086737934510577,GasA,Gd,Y,SBrkr,7.086737934510577,6.4692503167957724,0.0,7.517520850603031,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,TA,2.079441541679836,Typ,0.0,Missing,Attchd,1998.0,Fin,2.0,486.0,TA,TA,Y,0.0,4.406719247264253,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2010,WD,Normal,136894.1
SC160,RL,3.947390149265437,8.53,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,1.791759469228055,7.59337419312129,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,6.720220155135295,LwQ,5.209486152841421,5.198497031265826,7.0825485693553,GasA,Gd,Y,SBrkr,7.0825485693553,6.803505257608338,0.0,7.645397699428633,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,Gd,1.9459101490553128,Min1,0.6931471805599453,TA,Attchd,1984.0,Fin,2.0,577.0,TA,TA,Y,5.393627546352362,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2007,WD,Normal,166759.53
SC60,FV,4.442651256490317,9.23,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,1.9459101490553128,7.60489448081162,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.774223886357614,6.774223886357614,GasA,Ex,Y,SBrkr,6.774223886357614,6.78897174299217,0.0,7.474204806496124,0.0,0.0,3,0.0,3,0.6931471805599453,Gd,2.079441541679836,Typ,0.0,Missing,Attchd,2007.0,Fin,2.0,578.0,TA,TA,Y,4.976733742420574,4.663439094112067,0.0,0.0,0.0,0.0,None,None,None,0.0,Aug,2007,New,Partial,147215.2
SC160,FV,3.951243718581428,8.54,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,1.791759469228055,7.60339933974067,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.480638923341991,Unf,0.0,5.746203190540153,6.313548046277095,GasA,Ex,Y,SBrkr,6.313548046277095,6.313548046277095,0.0,7.005789019253503,0.0,0.0,2,0.6931471805599453,2,0.6931471805599453,Gd,1.6094379124341005,Typ,0.0,Missing,Detchd,2004.0,Unf,2.0,480.0,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,None,None,None,0.0,Mar,2007,WD,Normal,132915.27
SC20,RL,4.110873864173311,9.0,Pave,None,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,1.9459101490553128,7.60489448081162,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.852242569051878,Unf,0.0,6.163314804034641,7.258412150595307,GasA,Ex,Y,SBrkr,7.258412150595307,0.0,0.0,7.258412150595307,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Gd,2.079441541679836,Typ,0.6931471805599453,Gd,Attchd,2007.0,RFn,2.0,567.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Oct,2007,New,Partial,145271.23
SC120,RL,4.127134385045092,8.93,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,1.791759469228055,7.603897968521881,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.54907608489522,Gd,TA,PConc,Gd,TA,Av,ALQ,3.044522437723423,Unf,0.0,7.202661196523238,7.217443431696533,GasA,Ex,Y,SBrkr,7.217443431696533,0.0,0.0,7.217443431696533,0.0,0.0,2,0.0,2,0.6931471805599453,Gd,1.9459101490553128,Typ,0.6931471805599453,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,5.262690188904886,3.367295829986474,0.0,0.0,0.0,0.0,None,None,None,0.0,Jun,2007,WD,Normal,225547.62
SC120,RM,3.7232808808312687,8.4,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,1.791759469228055,7.60339933974067,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.997212273764115,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.548219102762372,Unf,0.0,5.0238805208462765,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,0.6931471805599453,0.0,1,0.0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,0.6931471805599453,TA,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,5.010635294096256,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,May,2008,WD,Normal,108430.63
SC60,RL,4.653960350157523,9.98,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,1.9459101490553128,7.598399329323964,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,7.065613363597717,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.283448228756631,Unf,0.0,6.897704943128636,7.801800401908973,GasA,Ex,Y,SBrkr,7.801800401908973,7.535296702444088,0.0,8.370315995555478,0.0,0.6931471805599453,3,0.6931471805599453,4,0.6931471805599453,Ex,2.3978952727983707,Typ,1.0986122886681098,Ex,Attchd,1994.0,Fin,3.0,832.0,TA,TA,Y,5.948034989180646,3.9318256327243257,0.0,0.0,0.0,0.0,None,None,None,0.0,Jan,2007,WD,Normal,165482.55
SC60,RL,3.7612001156935615,10.17,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,1.791759469228055,7.595889917718538,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.683579767338681,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.873163834212518,Unf,0.0,5.5053315359323625,7.099201743553092,GasA,Ex,Y,SBrkr,7.122059881629142,7.156176637480615,0.0,7.832014180505469,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,Gd,2.302585092994046,Typ,1.0986122886681098,Gd,Attchd,1989.0,RFn,2.0,628.0,TA,TA,Y,5.771441123130016,3.332204510175204,0.0,0.0,0.0,0.0,None,None,None,0.0,Apr,2006,WD,Normal,160469.98
SC30,RL,4.110873864173311,8.59,Pave,None,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,1.9459101490553128,7.561121589530238,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.97914527506881,6.97914527506881,GasA,Ex,Y,SBrkr,6.97914527506881,0.0,0.0,6.97914527506881,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Detchd,1968.0,Unf,1.0,326.0,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,None,None,None,0.0,Dec,2006,WD,Abnorml,106862.125
SC50,RM,3.951243718581428,8.72,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1.9459101490553128,7.5688956634069955,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.833031732786201,6.833031732786201,GasA,TA,Y,SBrkr,6.97354301952014,6.159095388491933,0.0,7.339537695407674,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,Missing,Detchd,1995.0,Unf,2.0,576.0,TA,TA,Y,4.727387818712341,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,Apr,2009,WD,Normal,141927.47
SC20,RL,4.007333185232471,9.53,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,1.9459101490553128,7.59488438721652,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.290459441148391,TA,TA,CBlock,Gd,Gd,No,GLQ,6.888572459565364,LwQ,3.713572066704308,4.532599493153256,7.014814351275545,GasA,Gd,Y,SBrkr,7.037027614686276,0.0,0.0,7.037027614686276,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1987.0,Unf,2.0,551.0,TA,TA,Y,4.836281906951478,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Jul,2006,WD,Normal,293466.47
SC30,RM,3.9318256327243257,8.7,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,2.079441541679836,7.561121589530238,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.424869023905388,Unf,0.0,0.0,6.424869023905388,GasA,Gd,Y,SBrkr,6.424869023905388,0.0,0.0,6.424869023905388,0.0,0.0,1,0.0,2,0.6931471805599453,TA,1.6094379124341005,Typ,0.0,Missing,Detchd,1921.0,Unf,1.0,205.0,TA,TA,Y,0.0,0.0,4.867534450455582,0.0,0.0,0.0,None,None,None,0.0,Jun,2006,WD,Normal,223493.22
SC20,RL,4.060443010546419,8.77,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,2.079441541679836,7.577121930876679,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,5.351858133476067,ALQ,6.313548046277095,5.393627546352362,6.888572459565364,GasA,Fa,Y,FuseA,7.046647277848756,0.0,0.0,7.046647277848756,0.0,0.6931471805599453,1,0.0,2,0.6931471805599453,TA,1.9459101490553128,Typ,0.0,Missing,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,Sep,2006,WD,Normal,235087.73
